file,line,quoted_sentence,classification,action_taken
content/portable-air-conditioners/portable-ac-vs-window-ac.mdx,166,"If a window AC costs $280 and saves $90/year in electricity versus a $430 portable AC, the window AC ""breaks even"" on its lower total cost in year 1 (it costs $150 less upfront AND saves $90 in electricity = $240 ahead by end of year 1). By year 5, the window AC has saved $600 total. The only scenar",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/portable-ac-vs-window-ac.mdx,187,- **Window ACs cost less upfront** — $200–$400 vs. $300–$600 for equivalent portable ACs.,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/single-hose-vs-dual-hose-portable-ac.mdx,248,"answer: ""Typically $100–$250 more than a comparable single-hose unit. The cheapest dual-hose models start around $380–$420 (Whynter ARC-14S), while budget single-hose units start at $250–$300. At the premium end, dual-hose models like the Midea Duo run $520–$600 versus $450–$500 for premium single-h",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/best-portable-air-conditioners.mdx,64,| Price (2026) | $520–$600 |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/best-portable-air-conditioners.mdx,255,"| 1 | Midea Duo MAP14HS1TBL | 14,000 | 11.2 | 49 dB | Dual | $520–$600 | $245 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/quietest-portable-air-conditioners.mdx,85,| Price | $520–$600 |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/quietest-portable-air-conditioners.mdx,144,| Midea Duo MAP14HS1TBL | 49 dB | 53 dB | 55 dB | Inverter | $520–$600 |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/best-dual-hose-portable-acs.mdx,62,| Price | $520–$600 |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/best-dual-hose-portable-acs.mdx,144,"| Midea Duo MAP14HS1TBL | 14,000 | 11.2 | 49 dB | 62.5 lbs | No | $520–$600 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/biggest-portable-acs.mdx,76,| Price | $520–$600 |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/biggest-portable-acs.mdx,170,"| 1 | Midea Duo MAP14HS1TBL | 14,000 | 11.2 | Dual | 49 dB | 62.5 lbs | $520–$600 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/biggest-portable-acs.mdx,182,"For rooms 550–900 sq ft, running two units on opposite sides of the room creates cross-cooling that covers the full space. Place them on separate electrical circuits. Total cost: $700–$1,200 for two mid-range units. Total electricity: $80–$110/month combined.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/portable-air-conditioners/biggest-portable-acs.mdx,217,"- **Budget $520–$650 for a top-tier large-room portable AC**, or $850–$1,200 for two units.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,43,| 4 | Add portable HEPA air purifier | 40–70% (per room) | — | 10–30% (with carbon) | $100–$600/unit | Easy |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,47,"| 8 | Seal and clean ductwork | 30–50% | — | — | $500–$2,000 | Professional |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,141,"**Key rule: Vented to outdoors is non-negotiable.** A recirculating range hood removes some grease and odors through a charcoal filter but captures almost zero PM2.5 and zero combustion gases (CO, NO2). If your hood recirculates, treat it as having no meaningful IAQ benefit and consider replacing it",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,154,**Cost:** $100–$600 per unit | **Difficulty:** Easy | **Impact:** High per room,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,226,"| Sub-slab depressurization (passive) | PVC pipe without fan | $500–$1,200 | 50–70% reduction |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,227,"| Drain tile suction | Fan connected to existing perimeter drain | $800–$2,000 | 90–99% reduction |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,258,"**Cost:** $500–$2,000 | **Difficulty:** Professional | **Impact:** High if ducts are leaky",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,268,"| Duct cleaning | $300–$600 | Visible mold, vermin, excessive debris | Minimal unless visible contamination exists |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,285,"| Air stream UV-C | In return duct | Airborne pathogens | 50–85% single-pass kill (depends on exposure time) | $500–$1,200 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,300,"| Aprilaire 5000 | Media filter (MERV 16 equivalent) | 95%+ | — | 95%+ | $800–$1,200 | $80–$100 (filter) |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,301,"| Trane CleanEffects | Electronic air cleaner | 99% (claimed) | — | 99% | $1,200–$1,800 | $50–$80 (cleaning) |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/how-to-improve-indoor-air-quality.mdx,302,"| iWave | Bipolar ionization | 40–70% | 10–30% | 70–90% | $800–$1,200 | $0 (no filters) |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/indoor-air-quality-guide.mdx,228,"| Mold inspection + air sampling | $300–$600 | Visual inspection, moisture mapping, lab-analyzed air samples |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/indoor-air-quality-guide.mdx,358,| 5 | Add portable HEPA air purifier | ★★★★☆ | $100–$600 | Easy |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/indoor-air-quality-guide.mdx,374,| Opening windows (1 hr/day) | Moderate | High energy loss | $200–$600 (HVAC penalty) |,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/best-indoor-air-quality-monitors.mdx,219,"| Multi-room monitoring | Aranet4 Home (×3) | Portable, 2-year battery, move freely | $600 total |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/best-indoor-air-quality-monitors.mdx,331,"answer: ""TVOC (Total Volatile Organic Compounds) is an aggregate measurement from a MOX sensor that detects many gases at once but can't identify individual compounds. It tells you 'something is off-gassing' but not what. Specific VOC identification (e.g., benzene, formaldehyde, toluene) requires ei",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,98,"| Typical price (unit only) | $600–$2,000 | $500–$1,800 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,139,"| Broan AI Series ERV200 | 50–200 | 83% | 56% | 0.6 sone | $1,200–$1,500 | Best overall ERV |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,142,"| Renewaire EV200 | 75–200 | 78% | 60% | 1.0 sone | $900–$1,200 | High latent recovery |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,150,"| Lifebreath 155 MAX | 55–155 | 84% | 0.7 sone | Recirculation | $900–$1,200 | Best overall HRV |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,151,"| Broan AI Series HRV200 | 50–200 | 82% | 0.6 sone | Recirculation | $1,200–$1,500 | Smart features |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,169,"| Simplified (point-to-point) | Single supply/exhaust point in main area | Budget retrofit, condos | $1,200–$2,000 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,233,"A family in Charlotte, NC installed an ERV for $3,200. Annual operating cost: $180. The ERV eliminated their need for portable dehumidifiers ($150/year in electricity) and prevented a recurring bathroom mold issue that had cost $600 to remediate twice. Net annual savings: $570 in quantifiable benefi",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/indoor-air-quality/whole-house-ventilation-systems.mdx,287,"answer: ""Total installed cost ranges from $1,500 to $4,500 depending on the unit, installation complexity, and ductwork required. The unit itself costs $500-3,500, installation labor $800-1,500, and ductwork/materials $300-800. Simplified installations (point-to-point with minimal ductwork) start ar",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,135,"[""Total - Average user (1,800 sq ft, Zone 5)"", ""$280-$400"", ""$1,400-$2,000"", ""$1,550-$2,200""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,136,"[""Total - Heavy user (2,200 sq ft, Zone 6)"", ""$400-$550"", ""$2,000-$2,750"", ""$2,150-$2,950""]",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,173,"[""Equipment cost"", ""$1,500-$4,500"", ""$2,500-$5,000"", ""$3,000-$6,000"", ""$500-$2,000"", ""$3,500-$7,000""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,174,"[""Installation"", ""$1,200-$3,000"", ""$500-$2,000"", ""$500-$2,000"", ""$200-$1,000"", ""$1,500-$3,500""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,175,"[""Annual fuel cost"", ""$1,100-$2,400"", ""$800-$1,800"", ""$1,500-$3,000"", ""$1,500-$4,000"", ""$600-$1,400""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,225,"Over a 15-year stove lifespan, the fuel savings from a high-efficiency stove add up. A stove operating at 83 percent efficiency versus 70 percent saves approximately $2,940 in fuel over 15 years. This is why spending $2,000 more on a high-efficiency Harman versus a budget model often pays for itself",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,241,"**7. Federal pellet-stove tax credit — EXPIRED for installs after Dec 31, 2025.** Through Dec 31, 2025, high-efficiency pellet stoves (75 percent HHV or above) qualified for the federal Section 25C credit at 30 percent of cost, up to $2,000/year (the biomass stove bucket under 25C). The credit expir",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,249,"**Portable generator ($400 to $1,200):** A 2,000W inverter generator provides clean power for the stove plus basic household needs. Pellet stoves typically draw 150 to 300W during operation, so even a small generator has headroom. Always operate generators outdoors and away from windows.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,262,"- The federal Section 25C credit (30% of cost, up to $2,000 per year for qualifying 75%+ HHV biomass stoves; the earlier ""26 percent"" framing on the site was incorrect) **expired for installs after Dec 31, 2025** under the OBBBA. Pre-expiration, the credit reduced the effective cost of qualifying st",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,278,"answer: ""It depends on your local gas prices. Pellet fuel costs $14 to $19 per million BTU of useful heat, while natural gas costs $10 to $15 per million BTU at typical rates. In areas with cheap natural gas (under $1.00/therm), gas is cheaper. In areas with expensive gas (above $1.30/therm) or no g",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,302,"answer: ""Payback depends on what fuel you are replacing. Switching from propane ($2,800/year) to pellets ($1,400/year) saves $1,400/year, giving a 2 to 3 year payback on a $3,500 installed stove. Switching from natural gas ($1,200/year) to pellets ($1,400/year) may never pay back on fuel savings alo",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,306,"answer: ""A well-installed pellet stove can add $2,000 to $5,000 in home value according to hearth industry surveys, particularly in rural areas and cold climates where buyers appreciate independent heating options. The Hearth, Patio and Barbecue Association reports that 70 percent of home buyers in ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/pellet-stove-cost-to-run.mdx,317,"{ label: ""IRS - Residential Clean Energy Credit (Section 25D)"", url: ""https://www.irs.gov/credits-deductions/residential-clean-energy-credit"" },",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-wall-mount-electric-fireplaces.mdx,77,"**Real-world example:** A renter in a Seattle apartment surface-mounted the Sideline above their TV stand. Installation took 45 minutes with a drill and stud finder — two lag bolts into studs, hang the unit, plug in. When they moved out, patching the two bolt holes took 5 minutes and $3 in spackle. ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-wall-mount-electric-fireplaces.mdx,87,"**Real-world example:** An architect specified the Alluravision for a modern condo renovation where every inch of space mattered. The 2×4 interior partition wall between the living room and dining room received the Alluravision as a see-through (double-sided) installation, creating a stunning visual",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,184,"**Real-world example:** A family in Maine burns 5 tons of premium pellets per season at $300/ton = $1,500/year. Their previous oil furnace consumed 800 gallons/year at $3.80/gallon = $3,040/year. Annual savings: $1,540. With their Harman Absolute63 costing $4,299 plus $1,200 installation, the paybac",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,195,"- **Total typical cost:** $1,200–$3,000",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,198,"- **Liner and connection:** $500–$1,200 (flexible liner through existing chimney)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,241,"[""Annual Fuel Cost"", ""$700–$1,800"", ""$600–$2,000"", ""$400–$1,200"", ""$200–$800"", ""$300–$900""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,243,"[""Upfront Cost (installed)"", ""$2,500–$5,500"", ""$2,000–$5,000"", ""$3,000–$8,000"", ""$200–$1,400"", ""$3,000–$7,000""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,260,"Comfortbilt, Castle, Englander, and US Stove offer capable stoves at $1,000–$2,000. Build quality is good but not as robust as Tier 1–2. Expect slightly more maintenance and a 10–15 year lifespan versus 20+ years for premium brands.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,262,## Tax Credits and Incentives in 2026,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,264,"**Federal Section 25C credit — EXPIRED for installs after Dec 31, 2025.** Through Dec 31, 2025, high-efficiency biomass stoves with at least 75% thermal efficiency (measured by HHV) qualified for the federal Section 25C credit at **30% of cost, up to $2,000 per year** (biomass-stove bucket under §25",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/electric-fireplaces/best-pellet-stoves.mdx,272,"**Pre-expiration credit math (2025 install reference):** A Harman Absolute63 at $4,299 + $2,000 installation = $6,299 total. At 30%, the 25C credit was $1,889 (capped at $2,000), so effective cost was **$4,410**. For a 2026 install of the same stove, the federal credit no longer applies — effective ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,284,"- Installation runs $1,200–$3,000 for freestanding and $1,100–$2,700 for inserts.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-pellet-stoves.mdx,285,"- Through Dec 31, 2025, qualifying high-efficiency pellet stoves (75%+ HHV) earned the federal Section 25C credit at 30% of cost, up to $2,000 per year (biomass-stove bucket). The credit expired for installs after Dec 31, 2025 under the OBBBA (PL 119-21, signed July 4, 2025); for 2024/2025 installs ",EXPIRED_FRAMED,OK — explicit past-tense / OBBBA-expired / negative-eligibility sentence
content/electric-fireplaces/best-pellet-stoves.mdx,340,"{ label: ""IRS – Section 25D Residential Clean Energy Credit"", url: ""https://www.irs.gov/credits-deductions/residential-clean-energy-credit"" },",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/electric-fireplace-cost-to-run.mdx,149,"[""Purchase price"", ""$200–$1,400"", ""$2,000–$5,500""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/electric-fireplace-cost-to-run.mdx,174,"[""Installation"", ""$0–$500"", ""$1,200–$3,000""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-electric-fireplaces.mdx,163,"[""Freestanding"", ""Bedrooms, apartments, renters"", ""Plug in and place anywhere"", ""$150–$600"", ""No installation, portable"", ""Takes floor space, less premium look""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/electric-fireplaces/best-electric-fireplaces.mdx,247,"[""Gas Fireplace Insert"", ""$2,000–$5,500"", ""$30–$60"", ""20,000–40,000 BTU/hr"", ""Professional required"", ""$150–$300/year""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-efficiency/hvac-energy-saving-tips.mdx,61,"| **Northeast** | $1,200-1,800 | $400-800 | $1,600-2,600 | $400-650 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-efficiency/hvac-energy-saving-tips.mdx,63,"| **South** | $400-800 | $800-1,400 | $1,200-2,200 | $300-550 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-efficiency/hvac-energy-saving-tips.mdx,64,"| **West** | $600-1,200 | $600-1,200 | $1,200-2,400 | $300-600 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-efficiency/hvac-energy-saving-tips.mdx,375,"**Annual Savings:** $600-1,500",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/energy-efficiency/hvac-energy-saving-tips.mdx,552,"High-efficiency systems typically pay for themselves in 5-12 years through energy savings. The federal 25C credit (which covered up to $2,000 for qualifying heat pumps) expired for installs after Dec 31, 2025 under the OBBBA (PL 119-21, signed July 4, 2025); for 2026 installs, utility rebates plus I",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/how-long-do-generators-last.mdx,127,"[""Engine (air-cooled)"", ""10,000–15,000 hrs"", ""$2,000–$5,000+"", ""Low compression, oil consumption""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/how-long-do-generators-last.mdx,129,"[""Alternator/Stator"", ""10,000–20,000 hrs"", ""$500–$2,000"", ""Voltage fluctuations, no output""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/how-long-do-generators-last.mdx,204,"answer: ""General rule: if the repair costs more than 50% of the replacement cost, replace the unit. For a $1,000 portable generator, a $500+ repair is not worth it. For a $5,000 standby generator, repairs up to $2,000–$2,500 can still be justified — especially if the transfer switch and wiring are s",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/best-whole-house-generators.mdx,70,"**Real-World Install — Denver Suburb:** A 3,200 sq ft home with a 3.5-ton AC unit, gas furnace, and standard appliances. The Generac Guardian 24kW on natural gas was installed for $13,200 total (unit $5,800, ATS $900, gas line $1,200, electrical $2,800, pad + permits $2,500). The system powers the e",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/best-whole-house-generators.mdx,230,"- Smart load management lets smaller generators handle larger homes — potentially saving $2,000–$5,000.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/best-portable-generators.mdx,48,"[""5"", ""Champion 4375/3500W Dual Fuel"", ""3,500W / 4,375W"", ""Gas + Propane"", ""68 dB"", ""12 hrs (50% gas)"", ""104 lbs"", ""$500–$600""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/best-portable-generators.mdx,49,"[""6"", ""Yamaha EF2200iS"", ""1,800W / 2,200W"", ""Gasoline"", ""51.5–57 dB"", ""10.5 hrs (25%)"", ""55 lbs"", ""$1,000–$1,200""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/best-portable-generators.mdx,50,"[""7"", ""Westinghouse WGen9500DF"", ""9,500W / 12,500W"", ""Gas + Propane"", ""73 dB"", ""12 hrs (50% gas)"", ""212 lbs"", ""$1,000–$1,200""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/best-portable-generators.mdx,101,"At $500–$600, the Champion 4375/3500W is the most affordable dual-fuel generator worth buying. It runs a fridge, freezer, sump pump, and lights on either gasoline or propane. The 3,500W running output handles all the essentials.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/propane-generator-usage-per-hour.mdx,162,"[""500-gallon"", ""$1,200–$2,500"", ""$100–$200/yr"", ""$1,120""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/propane-generator-usage-per-hour.mdx,163,"[""1,000-gallon"", ""$2,000–$4,000"", ""$150–$300/yr"", ""$2,240""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/natural-gas-generator-running-cost.mdx,191,"If your gas meter is far from the generator pad, or if you have many gas appliances already on the line, you may need a gas line upgrade. This typically costs $500–$2,000 and includes a new dedicated line from the meter to the generator.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/natural-gas-generator-running-cost.mdx,267,"question: ""Can I get a tax credit for installing a natural gas generator?"",",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/natural-gas-generator-running-cost.mdx,268,"answer: ""As of 2026, there is no federal tax credit specifically for natural gas generators. However, some states offer rebates or credits for home backup power systems, especially if they include clean energy components. Check with your state energy office and local utility for current incentive pr",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,49,"[""Federal Tax Credit (ITC)"", ""None"", ""30% of system cost"", ""None""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,50,"[""After Tax Credit Cost"", ""$10,000–$14,000"", ""$12,600–$19,600 (battery only)"", ""$500–$1,500""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,73,"[""Gas line connection"", ""$500–$2,000""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,108,"[""Installation labor"", ""$2,000–$5,000""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,125,"[""Inverter + gateway"", ""$2,000–$4,000""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,134,"Through Dec 31, 2025, the federal residential Section 25D Investment Tax Credit (30% of total system cost, no cap) applied to solar + battery systems and to standalone batteries. **The 25D credit expired for property placed in service after Dec 31, 2025** under the OBBBA (PL 119-21, signed July 4, 2",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,190,"[""Federal Tax Credit"", ""$0"", ""-$12,000 (30% ITC)"", ""-$6,600 (30% ITC)""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,193,"[""Fuel / Electricity (10 yrs)"", ""$2,000–$4,000"", ""-$12,000–$24,000 (savings)"", ""-$2,000–$5,000 (TOU savings)""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,232,"- Solar + battery costs $25,000–$39,000 after tax credits but generates $3,000–$4,000/year in energy savings.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,260,"question: ""What is the federal tax credit for battery backup?"",",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-vs-solar-battery-backup.mdx,261,"answer: ""Through Dec 31, 2025, the federal residential Section 25D Investment Tax Credit was 30% of total installed cost for solar and battery systems (including standalone batteries under the IRA). For a 2025 $20,000 battery install, the credit was $6,000; for a $40,000 solar+battery install, $12,0",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-guide.mdx,37,"A properly sized home generator costs between $2,000 and $15,000 installed and keeps your lights, HVAC, and refrigerator running when the grid goes down. The average American household needs between 5,000 and 25,000 watts depending on whether you want to back up essential circuits or your entire hom",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-guide.mdx,274,"[""Gas Line Extension"", ""$500–$2,000"", ""Depends on distance from meter""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-guide.mdx,329,"[""Load bank test"", ""Annually (commercial)"", ""Pro"", ""$300–$600""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-guide.mdx,348,"[""Fuel (10 outages over 10 years)"", ""$900–$1,500"", ""$600–$1,200"", ""$800–$1,600""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-guide.mdx,365,"Smart load management can save you $2,000–$5,000 on the generator itself by allowing you to install a smaller unit. A 14kW generator with load management can handle most homes that would otherwise need a 22kW unit.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-guide.mdx,395,"- Load management modules let you buy a smaller generator and save $2,000–$5,000.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-guide.mdx,407,"answer: ""The national average installed cost for a standby generator is $8,000–$14,000 in 2026. This includes the generator unit ($3,000–$7,500), automatic transfer switch ($500–$1,500), concrete pad ($200–$500), gas line work ($500–$2,000), electrical wiring ($800–$2,500), and labor ($1,500–$3,500)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/generators/generator-cost-per-kwh.mdx,93,"Propane lands in the middle at $0.15–$0.25 per kWh. It stores indefinitely (unlike gasoline), burns cleaner, and is available in bulk deliveries. A 500-gallon tank costs $1,400–$2,000 to fill and provides 150–300+ hours of runtime depending on generator load.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
